CM004348.2	78584902		
CM004348.2	78584910		
CM004352.2	18825668	gene:Zm00001d012483	Polyadenylate-binding protein-interacting protein 9
CM004353.2	102814800	gene:Zm00001d036917	argonaute10b
CM004349.2	12261979	gene:Zm00001d002426	Thylakoid lumenal 29 kDa protein chloroplastic
CM004349.2	212807394	gene:Zm00001d006657	Homogentisate solanesyltransferase chloroplastic
CM004350.2	216540719	gene:Zm00001d043845	Glutamate synthase 1 [NADH] chloroplastic
CM004352.2	24398369	gene:Zm00001d013910	DEAD-box ATP-dependent RNA helicase 8
CM004352.2	163367794		
CM004357.2	138242204	gene:Zm00001d026153	SPT2 chromatin protein
CM004357.2	142131793	gene:Zm00001d026345	OSJNBa0053K19.23 protein%3B  protein
CM004357.2	142131805	gene:Zm00001d026345	OSJNBa0053K19.23 protein%3B  protein
CM004348.2	22586911	gene:Zm00001d028084	DNA repair protein UVH3
CM004348.2	93216465	gene:Zm00001d029906	Beta-expansin 7
CM004349.2	243962707		
CM004351.2	154676935	gene:Zm00001d051246	(+)-neomenthol dehydrogenase
CM004355.2	20361735		
CM004355.2	171350150	gene:Zm00001d012199	CLP protease regulatory subunit CLPX3 mitochondrial
CM004348.2	57268594	gene:Zm00001d029065	Protein LRP16
CM004351.2	180479539	gene:Zm00001d051901	P-loop NTPase domain-containing protein LPA1 homolog 1
CM004356.2	138311311	gene:Zm00001d047603	L-Aspartase-like family protein
CM004348.2	107127345	gene:Zm00001d030126	26S proteasome non-ATPase regulatory subunit 13 homolog A
CM004351.2	202652840		
CM004357.2	17738378	gene:Zm00001d023767	GRF1-interacting factor 3
CM004357.2	17738379	gene:Zm00001d023767	GRF1-interacting factor 3
CM004348.2	145140355	gene:Zm00001d030557	Alanine aminotransferase 2 mitochondrial
CM004348.2	203397891	gene:Zm00001d031837	Cyclin-D2-1
CM004350.2	209189917	gene:Zm00001d043614	Probable sulfate transporter 3.5
CM004351.2	202652842		
CM004353.2	108414607	gene:Zm00001d037084	AUGMIN subunit 3
CM004348.2	4560919	gene:Zm00001d027401	ALA-interacting subunit 1
CM004348.2	22586925	gene:Zm00001d028084	DNA repair protein UVH3
CM004348.2	145140352	gene:Zm00001d030557	Alanine aminotransferase 2 mitochondrial
CM004348.2	149386556	gene:Zm00001d030609	Oxysterol-binding protein-related protein 1D
CM004348.2	270359234	gene:Zm00001d033597	Chloride channel protein CLC-d
CM004349.2	225278474	gene:Zm00001d007245	null
CM004350.2	219428768	gene:Zm00001d043950	Probable WRKY transcription factor 71
CM004348.2	223599983	gene:Zm00001d032331	Peptidyl-prolyl cis-trans isomerase
CM004349.2	205552460	gene:Zm00001d006377	Asparagine--tRNA ligase chloroplastic/mitochondrial
CM004350.2	192313404	gene:Zm00001d043188	DNA-(apurinic or apyrimidinic site) lyase chloroplastic
CM004351.2	30687060	gene:Zm00001d049479	Regulator of Vps4 activity in the MVB pathway protein
CM004353.2	70471486	gene:Zm00001d036131	Protein arginine N-methyltransferase PRMT10
CM004354.2	157983525	gene:Zm00001d021659	TBC domain containing protein
CM004356.2	70454918	gene:Zm00001d046183	50S ribosomal protein L1
CM004349.2	237727266	gene:Zm00001d007712	P-loop nucleoside triphosphate hydrolases superfamily protein with CH (Calponin Homology) domain
CM004351.2	247115944	gene:Zm00001d053735	Protein kinase superfamily protein
CM004352.2	5709216	gene:Zm00001d013159	alpha tubulin3
CM004352.2	74267462	gene:Zm00001d015061	Translation initiation factor eIF3 subunit
CM004353.2	167730796		
CM004354.2	5751073	gene:Zm00001d018810	glycolate oxidase1
CM004354.2	176240409	gene:Zm00001d022505	Superoxide dismutase
CM004349.2	118927663		
CM004350.2	22759725		
CM004350.2	159500019	gene:Zm00001d042222	Helicase
CM004349.2	8464948	gene:Zm00001d002243	Polyadenylate-binding protein-interacting protein 3
CM004349.2	216517612		
CM004352.2	185223191	gene:Zm00001d017145	Nicotinamidase 1
CM004354.2	150210100	gene:Zm00001d021421	UDP-glucose pyrophosphorylase2
CM004356.2	24131244	gene:Zm00001d045481	Putative leucine-rich repeat receptor-like protein kinase family protein
CM004356.2	24131246	gene:Zm00001d045481	Putative leucine-rich repeat receptor-like protein kinase family protein
CM004348.2	295277846		
CM004348.2	14481897	gene:Zm00001d027788	null
CM004351.2	171995981	gene:Zm00001d051672	LORELEI-LIKE-GPI ANCHORED PROTEIN 3
CM004352.2	183877913	gene:Zm00001d017097	Rhodanese-like domain-containing protein 11 chloroplastic
CM004348.2	154152420		
CM004352.2	154409064	gene:Zm00001d016273	P-loop nucleoside triphosphate hydrolases superfamily protein with CH (Calponin Homology) domain
CM004352.2	186767411	gene:Zm00001d017203	Regulatory subunit
CM004348.2	44155109	gene:Zm00001d028693	safener induced1
CM004348.2	80229040		
CM004348.2	80229049		
CM004348.2	80229061		
CM004352.2	12504291	gene:Zm00001d013498	Protein yippee-like
CM004353.2	129466963	gene:Zm00001d002875	Encodes alpha-helical IF (intermediate filament)-like protein.
CM004354.2	39225483		
CM004354.2	144338722		
CM004355.2	162897673	gene:Zm00001d011779	transducin family protein / WD-40 repeat family protein
CM004355.2	172531226	gene:Zm00001d012265	TRAM LAG1 and CLN8 (TLC) lipid-sensing domain containing protein
CM004348.2	39402393	gene:Zm00001d028546	SH3 domain-containing protein
CM004348.2	66376457	gene:Zm00001d029329	Polypyrimidine tract-binding protein homolog 1
CM004348.2	107127343	gene:Zm00001d030126	26S proteasome non-ATPase regulatory subunit 13 homolog A
CM004350.2	223785711	gene:Zm00001d044090	HD domain containing protein
CM004351.2	41031852	gene:Zm00001d049723	Protein mago nashi homolog
CM004348.2	39402394	gene:Zm00001d028546	SH3 domain-containing protein
CM004350.2	125295719		
CM004350.2	239259988		
CM004352.2	210272218		
CM004352.2	212673319		
CM004350.2	54281272	gene:Zm00001d040603	ATP-citrate synthase beta chain protein 2
CM004355.2	42901424	gene:Zm00001d009205	AMSH-like ubiquitin thioesterase 3
CM004350.2	4418233	gene:Zm00001d039409	Protein kinase family protein
CM004351.2	41359972	gene:Zm00001d049729	evolutionarily conserved C-terminal region 7
CM004353.2	162787037	gene:Zm00001d038829	tRNA(His) guanylyltransferase 1
CM004348.2	71098889		
CM004351.2	140548616	gene:Zm00001d051009	Got1/Sft2-like vescicle transport protein family
CM004349.2	210367031	gene:Zm00001d006576	null
CM004353.2	108965796	gene:Zm00001d037099	Phosphoinositide phosphatase SAC2
CM004355.2	178272852	gene:Zm00001d012567	Glycerol-3-phosphate dehydrogenase [NAD(+)] GPDHC1 cytosolic
CM004349.2	12263566	gene:Zm00001d002426	Thylakoid lumenal 29 kDa protein chloroplastic
CM004349.2	216517594		
CM004357.2	141783634	gene:Zm00001d026319	null
CM004348.2	256839928	gene:Zm00001d033217	Serine/threonine-protein phosphatase BSL3
CM004350.2	60268438	gene:Zm00001d040695	PTI1-like tyrosine-protein kinase 3
CM004352.2	16983691		
CM004352.2	212045000	gene:Zm00001d018060	Exocyst complex component SEC6
CM004355.2	25552749	gene:Zm00001d008922	Transcription factor GTE4
CM004349.2	216517603		
CM004355.2	118194382	gene:Zm00001d011564	null
CM004352.2	198990590	gene:Zm00001d017595	Zinc finger CCCH domain-containing protein 48
CM004357.2	53820461	gene:Zm00001d040852	null
CM004352.2	75502807	gene:Zm00001d015090	AT-hook motif nuclear-localized protein 1
CM004356.2	148271603	gene:Zm00001d047969	Protein OBERON 3
CM004356.2	144366570	gene:Zm00001d047805	DHHC zinc finger domain containing protein
CM004350.2	226596122		
CM004351.2	245410274	gene:Zm00001d053665	ZIP-like protein 1
CM004351.2	249684022		
CM004351.2	68722516		
CM004356.2	158206252	gene:Zm00001d048373	Carotenoid 910(9'10')-cleavage dioxygenase 1
CM004348.2	66385646	gene:Zm00001d047178	Putative nucleoside phosphatase GDA1/CD39 family protein
CM004351.2	148813498	gene:Zm00001d051129	Succinate--CoA ligase [ADP-forming] subunit beta mitochondrial
CM004353.2	161024115	gene:Zm00001d038745	SNF1-related protein kinase catalytic subunit alpha KIN10
CM004353.2	161024118	gene:Zm00001d038745	SNF1-related protein kinase catalytic subunit alpha KIN10
CM004354.2	92119136	gene:Zm00001d020134	ABC transporter G family member 40
CM004355.2	645271		
CM004355.2	15201276	gene:Zm00001d008642	Serine carboxypeptidase-like 27
CM004356.2	7187386		
CM004356.2	160219105	gene:Zm00001d048480	Tobamovirus multiplication protein 3
CM004348.2	9235283	gene:Zm00001d027598	CCT motif family protein
CM004349.2	62318650		
CM004352.2	214802622		
CM004354.2	175356669	gene:Zm00001d022388	Ferredoxin-dependent glutamate synthase%252C chloroplastic
CM004348.2	69130748	gene:Zm00001d029393	Cytochrome c oxidase subunit 6b-1
CM004350.2	164979754	gene:Zm00001d042343	CBS domain-containing protein CBSX6
CM004348.2	302407684		
CM004352.2	192610594	gene:Zm00001d017395	Thylakoid lumenal protein TL20.3 chloroplastic
CM004354.2	179273460	gene:Zm00001d022561	Negatively light-regulated protein
CM004350.2	172578145	gene:Zm00001d042551	Integrin-linked protein kinase family
CM004350.2	239712779	gene:Zm00001d044674	Whole genome shotgun sequence of line PN40024 scaffold_56.assembly12x (Fragment)
CM004352.2	5460337		
CM004348.2	165668026	gene:Zm00001d030864	BTB/POZ domain-containing protein NPY2
CM004351.2	172228014	gene:Zm00001d051669	Rubisco methyltransferase family protein
CM004357.2	128162579	gene:Zm00001d025763	CBF1 interacting corepressor
CM004351.2	183789168	gene:Zm00001d052050	Nudix hydrolase 3
CM004352.2	36670147	gene:Zm00001d014196	ARM repeat superfamily protein
CM004354.2	157984304	gene:Zm00001d021659	TBC domain containing protein
CM004355.2	42896436	gene:Zm00001d009205	AMSH-like ubiquitin thioesterase 3
CM004349.2	235091312	gene:Zm00001d007592	Methyltransferase
CM004356.2	135586200	gene:Zm00001d047518	Nardilysin-like
CM004348.2	51191600	gene:Zm00001d028910	null
CM004348.2	72028659		
CM004350.2	213076459	gene:Zm00001d043738	Mitogen-activated protein kinase kinase kinase YODA
CM004356.2	82045591		
CM004348.2	60165559	gene:Zm00001d029133	Nuclear cap-binding protein subunit 1
CM004352.2	203355607	gene:Zm00001d017733	Expansin-B4
CM004348.2	165668024	gene:Zm00001d030864	BTB/POZ domain-containing protein NPY2
CM004351.2	128984695		
CM004354.2	157984324	gene:Zm00001d021659	TBC domain containing protein
CM004355.2	645302		
CM004355.2	22661661	gene:Zm00001d018276	null
CM004350.2	131642853	gene:Zm00001d041601	HIT zinc finger %3BPAPA-1-like conserved region
CM004350.2	131642854	gene:Zm00001d041601	HIT zinc finger %3BPAPA-1-like conserved region
CM004353.2	159575147	gene:Zm00001d038678	null
CM004355.2	128756598	gene:Zm00001d010799	null
CM004356.2	141514156	gene:Zm00001d047699	U2 small nuclear ribonucleoprotein B''
CM004352.2	15294148	gene:Zm00001d013612	Tubulin beta-4 chain
CM004355.2	119218471	gene:Zm00001d010526	O-fucosyltransferase family protein
CM004349.2	62318644		
CM004351.2	192127263	gene:Zm00001d052286	null
CM004357.2	50999750		
CM004352.2	24739338	gene:Zm00001d013918	Thylakoid lumenal 17.4 kDa protein chloroplastic
CM004354.2	40669737	gene:Zm00001d019536	Protein PHOSPHATE STARVATION RESPONSE 1
CM004350.2	209002468	gene:Zm00001d038675	SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein
CM004354.2	11949470		
CM004348.2	4607999	gene:Zm00001d027403	Remorin family protein
CM004352.2	168148734	gene:Zm00001d016587	null
CM004356.2	19282899	gene:Zm00001d045336	null
CM004353.2	76885626		
CM004348.2	213847620	gene:Zm00001d032114	D-3-phosphoglycerate dehydrogenase 2 chloroplastic
CM004350.2	127337776	gene:Zm00001d041515	Formin-like protein 20
CM004348.2	213847625	gene:Zm00001d032114	D-3-phosphoglycerate dehydrogenase 2 chloroplastic
CM004349.2	187743110	gene:Zm00001d005769	BTB/POZ domain-containing protein NPY1
CM004350.2	201419786	gene:Zm00001d043376	Long-chain-fatty-acid-CoA ligase-like protein
CM004355.2	119218435	gene:Zm00001d010526	O-fucosyltransferase family protein
CM004356.2	19155890	gene:Zm00001d045323	Profilin homolog5
CM004357.2	107467260	gene:Zm00001d025153	Phospholipid-transporting ATPase 2
CM004354.2	90158871	gene:Zm00001d020103	Pentatricopeptide repeat-containing protein
CM004350.2	61122694		
CM004351.2	222772495	gene:Zm00001d010554	Gamma-glutamylcyclotransferase 2-2
CM004356.2	8494562		
CM004354.2	80956589		
CM004354.2	80956591		
CM004357.2	144010337	gene:Zm00001d026442	EamA-like transporter family
CM004357.2	99901907	gene:Zm00001d025012	ABC transporter G family member 34
CM004348.2	301785462	gene:Zm00001d034629	tasselseed6
CM004350.2	164979809	gene:Zm00001d042343	CBS domain-containing protein CBSX6
CM004350.2	164979899	gene:Zm00001d042343	CBS domain-containing protein CBSX6
CM004354.2	43685186		
CM004354.2	43685192		
CM004354.2	43685195		
CM004355.2	168266761	gene:Zm00001d012027	Dynamin-related protein 3A
CM004350.2	155405271	gene:Zm00001d042132	Transducin/WD40 repeat-like superfamily protein
CM004348.2	127425958		
CM004353.2	24468415		
CM004352.2	119403218	gene:Zm00001d015785	Sec14p-like phosphatidylinositol transfer family protein
CM004352.2	201230353		
CM004351.2	192698547	gene:Zm00001d052303	D-aminoacid aminotransferase-like PLP-dependent enzymes superfamily protein
CM004355.2	64954866	gene:Zm00001d009452	Putative clathrin assembly protein
CM004348.2	13518568	gene:Zm00001d027751	Intron maturase type II family protein
CM004356.2	115881795	gene:Zm00001d046995	Patellin-5
CM004351.2	160156664	gene:Zm00001d051361	null
CM004351.2	19843596	gene:Zm00001d049208	Protein transport protein Sec24-like CEF
CM004352.2	38030353	gene:Zm00001d014232	F-box/LRR-repeat protein 15
CM004351.2	210366663		
CM004353.2	163702021		
CM004353.2	163702024		
CM004349.2	5080562	gene:Zm00001d018662	HR-like lesion-inducing protein-related
CM004349.2	163522109	gene:Zm00001d005200	40S ribosomal protein S12
CM004355.2	110586021	gene:Zm00001d010368	derlin1
CM004356.2	127047215		
CM004350.2	150653038	gene:Zm00001d042025	Ubiquitin-fold modifier 1
CM004350.2	237066777	gene:Zm00001d044581	Condensin complex subunit 2
CM004356.2	151562328		
CM004354.2	21136738	gene:Zm00001d019194	null
CM004354.2	21136747	gene:Zm00001d019194	null
CM004351.2	161660484		
CM004354.2	21136754	gene:Zm00001d019194	null
CM004356.2	10150983		
CM004348.2	246916604	gene:Zm00001d032956	Acylamino-acid-releasing enzyme
CM004349.2	72178381		
CM004349.2	79885960	gene:Zm00001d004057	cytochrome oxidase 2
CM004349.2	176732561	gene:Zm00001d005499	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
CM004348.2	147794791	gene:Zm00001d030587	null
CM004352.2	196469447	gene:Zm00001d017512	YbaK/aminoacyl-tRNA synthetase-associated domain
CM004356.2	76511173	gene:Zm00001d046263	Amino acid permease 6
CM004356.2	87312802	gene:Zm00001d046400	Adenine nucleotide transporter BT1 chloroplastic/mitochondrial
CM004351.2	245989922	gene:Zm00001d053688	Brefeldin A-inhibited guanine nucleotide-exchange protein 1
CM004353.2	145029819	gene:Zm00001d038104	Mannosylglycoprotein endo-beta-mannosidase
CM004356.2	154519939		
CM004352.2	146591486	gene:Zm00001d016151	cytochrome P450 family 93 subfamily D polypeptide 1
CM004356.2	10150965		
CM004357.2	136259683	gene:Zm00001d026064	Polyprenol reductase 2
CM004350.2	143243731		
CM004349.2	72178222		
CM004353.2	65352844		
CM004354.2	178131171	gene:Zm00001d022428	Probable galacturonosyltransferase 7
CM004349.2	235295356	gene:Zm00001d007597	ABC family1
CM004352.2	166355501	gene:Zm00001d016544	Glycosyltransferase family 61 protein
CM004348.2	213845269	gene:Zm00001d032114	D-3-phosphoglycerate dehydrogenase 2 chloroplastic
CM004356.2	115881722	gene:Zm00001d046995	Patellin-5
CM004351.2	132994559	gene:Zm00001d050897	Agamous-like MADS-box protein AGL16
CM004353.2	103583691		
CM004355.2	174414942		
CM004349.2	8861841	gene:Zm00001d002257	Autophagy-related protein 8c
CM004352.2	76670827	gene:Zm00001d015115	Ribose-phosphate pyrophosphokinase
CM004355.2	173250142	gene:Zm00001d012313	Carbohydrate-binding-like fold
CM004357.2	4795657	gene:Zm00001d023400	Putative cytochrome P450 superfamily protein
CM004350.2	237066766	gene:Zm00001d044581	Condensin complex subunit 2
CM004353.2	103583696		
CM004349.2	34272622	gene:Zm00001d003162	Zinc finger protein CONSTANS-LIKE 5
CM004352.2	80974893		
CM004348.2	195758661	gene:Zm00001d031589	GDT1-like protein 3
CM004350.2	61124330		
CM004351.2	203425250	gene:Zm00001d052709	Putative RING zinc finger domain superfamily protein
CM004355.2	10289043	gene:Zm00001d008503	RING/FYVE/PHD zinc finger superfamily protein
CM004349.2	219203650		
CM004348.2	240665366	gene:Zm00001d032795	Probable xyloglucan galactosyltransferase GT15
CM004352.2	203171279	gene:Zm00001d017729	Serine/threonine-protein kinase MHK
CM004355.2	120874377	gene:Zm00001d010572	E3 ubiquitin-protein ligase UPL4
CM004350.2	31582013	gene:Zm00001d040171	null
CM004356.2	146571958		
CM004356.2	145691520	gene:Zm00001d047869	2-methoxy-6-polyprenyl-14-benzoquinol methylase mitochondrial
CM004352.2	221753899		
CM004348.2	176239890	gene:Zm00001d031062	null
CM004350.2	149244173	gene:Zm00001d041973	Eukaryotic translation initiation factor 4E-1
CM004353.2	133791838		
CM004354.2	43685173		
CM004354.2	43685174		
CM004354.2	102537131		
CM004352.2	33889851	gene:Zm00001d014128	Heavy metal-associated isoprenylated plant protein 3
CM004348.2	213845283	gene:Zm00001d032114	D-3-phosphoglycerate dehydrogenase 2 chloroplastic
CM004353.2	133894476	gene:Zm00001d049801	null
CM004349.2	61593124	gene:Zm00001d003841	Xanthoxin dehydrogenase
CM004355.2	163362978	gene:Zm00001d011807	null
CM004355.2	162238657	gene:Zm00001d011758	null
CM004352.2	5882172	gene:Zm00001d013168	Probable xyloglucan glycosyltransferase 12
CM004349.2	846338	gene:Zm00001d001788	K(+) efflux antiporter 2 chloroplastic
CM004351.2	193265995	gene:Zm00001d052316	Ferritin-1%252C chloroplastic
CM004351.2	193265997	gene:Zm00001d052316	Ferritin-1%252C chloroplastic
CM004348.2	301773549	gene:Zm00001d034627	PHD finger protein ALFIN-LIKE 2
CM004353.2	99224249	gene:Zm00001d036833	Putative pentatricopeptide repeat-containing protein
CM004348.2	282075624	gene:Zm00001d039784	Tubby-like F-box protein 3
CM004349.2	34272597	gene:Zm00001d003162	Zinc finger protein CONSTANS-LIKE 5
CM004352.2	2165385	gene:Zm00001d012938	D-xylose-proton symporter-like 3 chloroplastic
CM004355.2	175472252	gene:Zm00001d012432	Dirigent protein 25
CM004348.2	203314228	gene:Zm00001d031832	Ubiquitin carboxyl-terminal hydrolase 17
CM004356.2	102970073	gene:Zm00001d046679	Potassium transporter 10
CM004351.2	239991265		
CM004351.2	2078938	gene:Zm00001d048696	Pectin lyase-like superfamily protein
CM004353.2	164265125	gene:Zm00001d038892	Putative clathrin assembly protein
CM004351.2	210367228		
CM004348.2	300560449	gene:Zm00001d034595	AP-1 complex subunit sigma-2
CM004357.2	53280888		
CM004354.2	149427284	gene:Zm00001d021396	Probable anion transporter 6 chloroplastic
CM004350.2	13078030	gene:Zm00001d039681	null
CM004357.2	134188402	gene:Zm00001d025981	RNA-binding (RRM/RBD/RNP motifs) family protein
CM004355.2	179352298	gene:Zm00001d012647	Polyketide cyclase / dehydrase and lipid transport protein
CM004348.2	2937076	gene:Zm00001d027317	rolled leaf2
CM004352.2	15362005		
CM004357.2	134188408	gene:Zm00001d025981	RNA-binding (RRM/RBD/RNP motifs) family protein
CM004352.2	36663378	gene:Zm00001d014194	ARM repeat superfamily protein
CM004356.2	131654627	gene:Zm00001d047427	CST complex subunit STN1
CM004351.2	239991284	gene:Zm00001d053533	Cwf21
CM004355.2	163363014	gene:Zm00001d011807	null
CM004354.2	170156355	gene:Zm00001d022134	Elongation factor 1-beta
CM004356.2	23105819	gene:Zm00001d045462	Granule-bound starch synthase 1%252C chloroplastic/amyloplastic
CM004350.2	192288751	gene:Zm00001d043187	null
CM004349.2	237225479	gene:Zm00001d007692	Auxilin-related protein 1
CM004351.2	47506106		
CM004352.2	5881964	gene:Zm00001d013168	Probable xyloglucan glycosyltransferase 12
CM004348.2	249470329		
CM004351.2	2031225		
CM004350.2	137870501	gene:Zm00001d041734	null
CM004356.2	102970051	gene:Zm00001d046679	Potassium transporter 10
CM004350.2	232302605	gene:Zm00001d044419	Protein GAMETE EXPRESSED 3
CM004349.2	221401143	gene:Zm00001d007082	Phosphatidylinositol 4-phosphate 5-kinase 6
CM004350.2	138474680	gene:Zm00001d041752	ARF guanine-nucleotide exchange factor GNL2
CM004352.2	199219431	gene:Zm00001d017609	Protein REVEILLE 6
CM004356.2	102968923	gene:Zm00001d046679	Potassium transporter 10
CM004352.2	94899840	gene:Zm00001d015513	Dihydroflavonol-4-reductase
CM004349.2	205552009	gene:Zm00001d006377	Asparagine--tRNA ligase chloroplastic/mitochondrial
CM004357.2	141379174		
CM004355.2	20870944	gene:Zm00001d008799	null
CM004357.2	138253938	gene:Zm00001d026156	Putative glycerol-3-phosphate transporter 1
CM004352.2	66340091		
CM004353.2	157316042		
CM004351.2	201744110		
CM004351.2	201744112		
CM004349.2	205552010	gene:Zm00001d006377	Asparagine--tRNA ligase chloroplastic/mitochondrial
CM004352.2	70702087	gene:Zm00001d014957	Translationally-controlled tumor protein homolog
CM004351.2	232949526	gene:Zm00001d023952	Glycosyltransferase-like KOBITO 1
CM004352.2	8815795	gene:Zm00001d013331	GATA transcription factor 25
CM004357.2	132448862	gene:Zm00001d025896	Transcription factor TCP21
CM004355.2	159147599	gene:Zm00001d011654	Putative MAPKKK family protein kinase
CM004356.2	102968893	gene:Zm00001d046679	Potassium transporter 10
CM004352.2	31610462	gene:Zm00001d014073	60S ribosomal protein L23
CM004356.2	91050440	gene:Zm00001d046455	HXXXD-type acyl-transferase family protein
CM004352.2	88683529	gene:Zm00001d015399	Choline-phosphate cytidylyltransferase 2
CM004355.2	178255449		
CM004351.2	50687575	gene:Zm00001d049892	RNase H family protein
CM004354.2	160694906		
CM004354.2	178136827	gene:Zm00001d022428	Probable galacturonosyltransferase 7
CM004357.2	134432607	gene:Zm00001d025989	Aux/IAA-transcription factor 43
CM004349.2	16437265		
CM004352.2	17738065		
CM004350.2	14813408	gene:Zm00001d039750	MYB-type transcription factor
CM004352.2	216976085	gene:Zm00001d018326	MAP kinase kinase4
CM004349.2	243392417	gene:Zm00001d007937	alanine amino transferase8
CM004350.2	238165535	gene:Zm00001d044618	Protein NUCLEAR FUSION DEFECTIVE 4
CM004357.2	146105338	gene:Zm00001d026536	Zinc finger CCCH domain-containing protein 6
CM004352.2	81397290	gene:Zm00001d015246	ARM repeat superfamily protein
CM004351.2	852724	gene:Zm00001d048603	GRAS-transcription factor 83
CM004356.2	118081902	gene:Zm00001d047046	DAR GTPase 2 mitochondrial
CM004351.2	161650259		
CM004354.2	143981222		
CM004357.2	3629467	gene:Zm00001d023337	Ubiquitin thioesterase otubain-like
CM004357.2	106009135		
CM004348.2	8648079	gene:Zm00001d027558	Aconitate hydratase 1
CM004348.2	66918562		
CM004348.2	89831615		
CM004348.2	134214422		
CM004348.2	158691484		
CM004348.2	169304486	gene:Zm00001d028184	null
CM004348.2	169304489	gene:Zm00001d028184	null
CM004348.2	169477138		
CM004348.2	182802256	gene:Zm00001d027789	null
CM004348.2	182802257	gene:Zm00001d027789	null
CM004348.2	182802260	gene:Zm00001d027789	null
CM004348.2	182802261	gene:Zm00001d027789	null
CM004348.2	260093685	gene:Zm00001d033322	E3 ubiquitin protein ligase DRIP2
CM004348.2	308061722		
CM004348.2	308061724		
CM004348.2	310328425	gene:Zm00001d034950	Transmembrane 9 superfamily member 12
CM004349.2	3030614	gene:Zm00001d001928	Kinesin-like calmodulin binding protein
CM004349.2	16311593		
CM004349.2	20534962	gene:Zm00001d002723	OSJNBa0010H02.21 protein
CM004349.2	20725293	gene:Zm00001d002732	C2H2-type zinc finger family protein
CM004349.2	235132926	gene:Zm00001d007594	Peptidyl-prolyl cis-trans isomerase CYP23
CM004349.2	235133395	gene:Zm00001d007594	Peptidyl-prolyl cis-trans isomerase CYP23
CM004350.2	23160681		
CM004350.2	66333619	gene:Zm00001d040772	Expressed protein%3B  protein
CM004350.2	128083505	gene:Zm00001d041534	Transmembrane amino acid transporter family protein
CM004350.2	128083506	gene:Zm00001d041534	Transmembrane amino acid transporter family protein
CM004350.2	132057247	gene:Zm00001d041620	CTP synthase family protein
CM004350.2	132190164		
CM004350.2	150841381		
CM004350.2	219893078	gene:Zm00001d043963	Transcriptional coactivator/pterin dehydratase
CM004350.2	222739401	gene:Zm00001d044043	GDSL esterase/lipase
CM004350.2	222739405	gene:Zm00001d044043	GDSL esterase/lipase
CM004350.2	223757750	gene:Zm00001d044089	null
CM004350.2	225329367	gene:Zm00001d044144	CTD-phosphatase-like protein
CM004350.2	225330785	gene:Zm00001d044144	CTD-phosphatase-like protein
CM004351.2	14443523		
CM004351.2	14443533		
CM004351.2	24731539		
CM004351.2	28275371	gene:Zm00001d049399	Putative nucleolin-like family protein
CM004351.2	62576192		
CM004351.2	63316728		
CM004351.2	185851179	gene:Zm00001d052110	opaque endosperm1
CM004352.2	11405		
CM004352.2	11409		
CM004352.2	11419		
CM004352.2	4905223		
CM004352.2	4905227		
CM004352.2	4905235		
CM004352.2	12119008		
CM004352.2	19366276		
CM004352.2	19366277		
CM004352.2	20225623	gene:Zm00001d013795	Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein
CM004352.2	20269170	gene:Zm00001d013797	Endoribonuclease Dicer homolog 2
CM004352.2	169992090	gene:Zm00001d016615	Protein BONZAI 2
CM004352.2	175761813	gene:Zm00001d016797	Transmembrane 9 superfamily member 1
CM004352.2	180647723		
CM004352.2	197924454	gene:Zm00001d017566	N6-adenosine-methyltransferase MT-A70-like protein
CM004352.2	209407524		
CM004352.2	209843285	gene:Zm00001d017982	DExH-box ATP-dependent RNA helicase DExH15 chloroplastic
CM004352.2	212071227	gene:Zm00001d018060	Exocyst complex component SEC6
CM004352.2	217495948	gene:Zm00001d018349	T-complex protein 1 subunit alpha
CM004353.2	9074243		
CM004353.2	119908008	gene:Zm00001d037376	early nodulin-like protein 7
CM004353.2	161051246		
CM004353.2	161226644	gene:Zm00001d038754	ER lumen protein retaining receptor
CM004353.2	161901954		
CM004353.2	162716953	gene:Zm00001d038824	Probable choline kinase 2
CM004353.2	163209618	gene:Zm00001d038845	Myosin family protein with Dil domain
CM004353.2	163210975	gene:Zm00001d038845	Myosin family protein with Dil domain
CM004353.2	165596021	gene:Zm00001d038970	ARM repeat superfamily protein
CM004354.2	15276696		
CM004354.2	119559495		
CM004354.2	164761789		
CM004355.2	153126591	gene:Zm00001d011483	Transducin/WD40 repeat-like superfamily protein
CM004355.2	153126593	gene:Zm00001d011483	Transducin/WD40 repeat-like superfamily protein
CM004356.2	15831605	gene:Zm00001d045182	Adenylyltransferase and sulfurtransferase MOCS3 1 Molybdopterin-synthase adenylyltransferase Molybdopterin-synthase sulfurtransferase
CM004356.2	38464910		
CM004356.2	92803711	gene:Zm00001d046487	Polyadenylate-binding protein 3
CM004356.2	113631186		
CM004356.2	156611694		
CM004357.2	4811028		
CM004357.2	40250966	gene:Zm00001d024083	null
CM004357.2	40250968	gene:Zm00001d024083	null
CM004357.2	40251010	gene:Zm00001d024083	null
CM004357.2	66603886		
CM004357.2	112672893	gene:Zm00001d025273	Double Clp-N motif-containing P-loop nucleoside triphosphate hydrolases superfamily protein
CM004357.2	133838430	gene:Zm00001d025963	Sphingoid long-chain bases kinase 1
CM004357.2	133895539	gene:Zm00001d025966	Cysteine-type endopeptidase/ ubiquitin thiolesterase
